feature,importance
Pantoea_calida + Pantoea_sp.,0.0
Pantoea_sp. + Pantoea_stewartii,0.0
Bradyrhizobium_sp. + Bradyrhizobium_yuanmingense,0.0
Bradyrhizobium_elkanii + Bradyrhizobium_sp.,0.0
Bradyrhizobium_cytisi + Bradyrhizobium_elkanii,0.0
Dyella_ginsengisoli + Dysgonomonas_capnocytophagoides,0.0
Brachyspira_aalborgi + Brachyspira_pilosicoli,0.0
Brachymonas_sp. + Brachyspira_aalborgi,0.0
Parabacteroides_sp. + Paracoccus_aminophilus,0.0
Paracoccus_aminophilus + Paracoccus_denitrificans,0.0
Paracoccus_denitrificans + Paracoccus_koreensis,0.0
Paracoccus_koreensis + Paracoccus_limosus,0.0
Bradyrhizobium_yuanmingense + Brevibacillus_agri,0.0
Brevibacillus_agri + Brevibacterium_daeguense,0.0
Brevibacterium_luteolum + Brevibacterium_sp.,0.0
Oligella_ureolytica + Oligella_urethralis,0.0
Obesumbacterium_proteus + Oceanobacillus_caeni,0.0
Oceanobacillus_caeni + Oceanobacillus_chironomi,0.0
Oceanobacillus_chironomi + Ochrobactrum_oryzae,0.0
Ochrobactrum_oryzae + Ochrobactrum_pseudogrignonense,0.0
Burkholderia_fungorum + Burkholderia_sp.,0.0
Burkholderia_acidipaludis + Burkholderia_fungorum,0.0
Oligella_urethralis + Olsenella_genomosp.,0.0
Brevibacterium_sp. + Brevundimonas_alba,0.0
Brevundimonas_diminuta + Brevundimonas_halotolerans,0.0
Brevundimonas_aveniformis + Brevundimonas_diminuta,0.0
Brevundimonas_aurantiaca + Brevundimonas_aveniformis,0.0
Opitutus_sp. + Oribacterium_parvum,0.0
Oribacterium_parvum + Oribacterium_sinus,0.0
Brevundimonas_alba + Brevundimonas_aurantiaca,0.0
Micrococcus_terreus + Microvirga_aerophila,0.0
Micrococcus_lylae + Micrococcus_terreus,0.0
Methylotenera_mobilis + Micrococcus_lylae,0.0
Lysobacter_taiwanensis + Lysobacter_xinjiangensis,0.0
Leptospirillum_ferrodiazotrophum + Leptospirillum_ferrooxidans,0.0
Leptospirillum_ferrooxidans + Leptotrichia_buccalis,0.0
Leptotrichia_buccalis + Leptotrichia_genomosp.,0.0
Leptotrichia_genomosp. + Leptotrichia_hofstadii,0.0
Leptotrichia_hofstadii + Leptotrichia_hongkongensis,0.0
Leptotrichia_hongkongensis + Leptotrichia_sp.,0.0
Leptotrichia_sp. + Leptotrichia_trevisanii,0.0
Leptotrichia_trevisanii + Leucobacter_komagatae,0.0
Leucobacter_komagatae + Limnobacter_thiooxidans,0.0
Limnobacter_thiooxidans + Limnohabitans_australis,0.0
Limnohabitans_australis + Luteibacter_rhizovicinus,0.0
Luteibacter_rhizovicinus + Luteimonas_composti,0.0
Luteimonas_composti + Luteimonas_lutimaris,0.0
Caulobacter_fusiformis + Cellulosilyticum_ruminicola,0.0
Luteimonas_marina + Luteimonas_sp.,0.0
Lentibacillus_salinarum + Leptospirillum_ferrodiazotrophum,0.0
Lelliottia_amnigena + Lentibacillus_salinarum,0.0
Leclercia_sp. + Lelliottia_amnigena,0.0
Lactobacillus_vaginalis + Lactobacillus_zeae,0.0
Christensenella_minuta + Chryseobacterium_gleum,0.0
Cetobacterium_somerae + Christensenella_minuta,0.0
Centipeda_periodontii + Cetobacterium_somerae,0.0
Cellvibrio_gandavensis + Centipeda_periodontii,0.0
Cellvibrio_fulvus + Cellvibrio_gandavensis,0.0
Lactobacillus_suntoryeus + Lactobacillus_vaginalis,0.0
Lactobacillus_zeae + Lactococcus_chungangensis,0.0
Leclercia_adecarboxylata + Leclercia_sp.,0.0
Lactococcus_chungangensis + Lactococcus_garvieae,0.0
Lactococcus_garvieae + Lactococcus_lactis,0.0
Lactococcus_lactis + Lactococcus_taiwanensis,0.0
Lactococcus_taiwanensis + Lactonifactor_longoviformis,0.0
Lactonifactor_longoviformis + Laribacter_hongkongensis,0.0
Laribacter_hongkongensis + Leclercia_adecarboxylata,0.0
Luteimonas_sp. + Lysobacter_taiwanensis,0.0
Lysobacter_xinjiangensis + Magnetospirillum_gryphiswaldense,0.0
Methylophilus_methylotrophus + Methylotenera_mobilis,0.0
Magnetovibrio_blakemorei + Mangrovibacter_plantisponsor,0.0
Mesorhizobium_sp. + Methanobacterium_beijingense,0.0
Methanobacterium_beijingense + Methanobrevibacter_smithii,0.0
Methanobrevibacter_smithii + _petroleiphilum,0.0
_petroleiphilum + Methylobacillus_flagellatus,0.0
Methylobacillus_flagellatus + Methylobacterium_aerolatum,0.0
Methylobacterium_aerolatum + Methylobacterium_goesingense,0.0
Methylobacterium_goesingense + Methylobacterium_hispanicum,0.0
Methylobacterium_hispanicum + Methylobacterium_jeotgali,0.0
Methylobacterium_jeotgali + Methylobacterium_komagatae,0.0
Methylobacterium_komagatae + Methylobacterium_mesophilicum,0.0
Methylobacterium_mesophilicum + Methylobacterium_persicinum,0.0
Methylobacterium_persicinum + Methylobacterium_sp.,0.0
Methylobacterium_sp. + Methylophaga_alcalica,0.0
Methylophaga_alcalica + Methylophaga_thiooxydans,0.0
Campylobacter_jejuni + Campylobacter_subantarcticus,0.0
Meiothermus_silvanus + Mesorhizobium_sp.,0.0
Megasphaera_sueciensis + Meiothermus_silvanus,0.0
Campylobacter_subantarcticus + Campylobacter_upsaliensis,0.0
Marmoricola_korecus + Marmoricola_scoriae,0.0
Cardiobacterium_sp. + Cardiobacterium_valvarum,0.0
Maribacter_polysiphoniae + Marinobacter_excellens,0.0
Cardiobacterium_hominis + Cardiobacterium_sp.,0.0
Marinobacter_hydrocarbonoclasticus + Marinobacter_sp.,0.0
Marinobacter_sp. + Marinobacterium_sp.,0.0
Marinobacterium_sp. + Marmoricola_korecus,0.0
Marmoricola_scoriae + Marvinbryantia_formatexigens,0.0
Campylobacter_upsaliensis + Campylobacter_ureolyticus,0.0
Capnocytophaga_sputigena + Cardiobacterium_hominis,0.0
Megamonas_funiformis + Megasphaera_cerevisiae,0.0
Capnocytophaga_leadbetteri + Capnocytophaga_sputigena,0.0
Capnocytophaga_gingivalis + Capnocytophaga_leadbetteri,0.0
Megasphaera_genomosp. + Megasphaera_hominis,0.0
Campylobacter_ureolyticus + Capnocytophaga_gingivalis,0.0
Zoogloea_caeni + Zoogloea_ramigera,0.0
